Discount(%off),Frequency,Monetary
56.18000000000001,1,298.0
50.0,2,1780.0
0.0,1,1890.0
15.510000000000002,6,32055.0
30.47,1,2990.0
10.009999999999996,1,6290.0
27.849999999999998,11,22155.0
73.93,1,1407.0
25.080000000000002,3,9888.0
0.0,1,2090.0
35.85,6,6947.0
64.29,2,700.0
55.38000000000001,1,888.0
47.31999999999999,1,1580.0
48.4,1,1899.0
30.769999999999996,1,450.0
54.44,1,3180.0
0.0,2,1780.0
80.11,2,278.0
46.730000000000004,1,1598.0
19.999999999999996,1,480.0
58.699999999999996,1,1111.0
59.61000000000001,1,3999.0
41.47,1,11999.0
0.0,1,12600.0
0.0,1,649.0
54.44,1,3180.0
74.83999999999999,11,15986.0
0.0,1,1899.0
20.76,1,2290.0
5.359999999999998,1,1590.0
6.320000000000004,3,6669.0
0.0,1,250.0
32.47,8,47368.0
20.950000000000003,1,1264.0
30.930000000000003,4,26800.0
23.5,2,17290.0
20.840000000000003,1,32296.0
26.759999999999994,1,219.0
20.199999999999996,1,790.0
0.0,1,6599.0
0.0,1,2490.0
40.0,1,10500.0
35.940000000000005,1,574.0
9.999999999999998,1,1260.0
78.8,3,1060.0
31.210000000000004,2,798.0
0.0,1,72800.0
56.76,1,259.0
68.21,1,699.0
0.0,1,1180.0
0.0,1,9999.0
0.0,1,549.0
12.529999999999998,1,349.0
13.290000000000003,1,3980.0
9.999999999999998,1,990.0
57.529999999999994,1,1614.0
8.819999999999995,4,155.0
0.0,1,6599.0
58.77,2,12279.0
0.0,1,672.0
68.77,1,499.0
0.0,1,12180.0
68.33,1,380.0
29.769999999999996,1,899.0
34.62,1,850.0
0.0,10,29148.0
9.319999999999995,1,399.0
15.739999999999998,1,910.0
0.0,1,1890.0
0.0,1,1790.0
20.14,1,2220.0
74.49,1,1019.0
32.66,1,2680.0
0.0,1,649.0
76.94,1,249.0
16.800000000000004,1,1040.0
0.0,1,1090.0
71.35000000000001,1,911.0
81.17999999999999,1,188.0
22.909999999999997,1,1380.0
74.9,1,999.0
40.129999999999995,2,71600.0
70.29,1,713.0
40.0,1,720.0
0.0,1,2384.0
13.380000000000003,1,2590.0
57.529999999999994,2,4910.0
56.26,1,1264.0
2.8000000000000025,5,23938.0
25.770000000000003,4,2880.0
22.650000000000002,1,379.0
43.120000000000005,4,550.0
75.21,1,445.0
59.29,2,1596.0
7.750000000000002,1,1190.0
55.620000000000005,2,798.0
0.0,1,585.0
16.669999999999995,1,1000.0
31.000000000000007,1,690.0
29.200000000000003,2,11257.0
62.519999999999996,1,599.0
0.0,1,3990.0
30.000000000000004,1,224.0
0.0,1,3590.0
0.0,3,870.0
0.0,1,4290.0
0.0,1,1180.0
0.0,3,1104.0
20.840000000000003,1,31504.0
0.0,1,1200.0
36.5,4,14853.0
0.0,1,750.0
0.0,1,750.0
18.999999999999993,1,1944.0
2.1199999999999997,1,969.0
55.620000000000005,2,620.0
0.0,1,499.0
0.0,1,1990.0
13.139999999999997,1,4595.0
50.17,1,289.0
0.0,1,1699.0
55.620000000000005,1,1580.0
48.81999999999999,2,890.0
9.999999999999998,1,6750.0
0.0,2,27998.0
74.05,1,1811.0
50.0,1,7800.0
40.02,1,1199.0
13.729999999999997,2,12250.0
30.03,1,699.0
42.25,1,1490.0
52.03,2,6370.0
0.0,3,1740.0
0.0,1,390.0
34.25,1,1499.0
70.56,1,583.0
50.0,1,2400.0
86.96000000000001,1,339.0
40.12,1,500.0
0.0,1,750.0
20.799999999999997,1,990.0
56.67,1,4290.0
0.0,1,2980.0
45.64,1,299.0
37.2,1,439.0
30.06,1,349.0
33.67,1,650.0
28.15,1,1580.0
70.54,1,7894.0
3.8599999999999968,4,3980.0
1.3000000000000012,3,17525.0
0.0,1,99.0
30.000000000000004,1,420.0
0.0,1,41700.0
3.520000000000001,3,5448.0
19.86,1,3999.0
29.32,1,417.0
63.56999999999999,1,255.0
0.0,1,950.0
8.750000000000002,1,876.0
0.0,2,1800.0
0.0,1,529.0
70.63999999999999,5,10082.0
21.740000000000002,1,2880.0
43.830000000000005,1,660.0
22.140000000000004,5,39026.0
37.5,1,500.0
0.0,1,799.0
68.17999999999999,1,315.0
0.0,1,6599.0
12.339999999999996,10,49500.0
12.060000000000004,1,948.0
11.709999999999997,1,980.0
54.28999999999999,1,1280.0
0.0,1,893.0
0.0,1,1279.0
63.46000000000001,3,3134.0
0.0,3,2097.0
44.49999999999999,1,1998.0
24.48,2,3927.0
0.0,1,399.0
30.000000000000004,1,1960.0
60.709999999999994,1,990.0
81.26,1,5998.0
37.11,1,239.0
24.3,1,598.0
31.330000000000002,1,480.0
0.0,1,1449.0
18.520000000000003,1,880.0
18.200000000000006,3,2697.0
30.200000000000003,1,349.0
61.94,1,959.0
21.66,3,1950.0
4.810000000000003,1,990.0
57.89,1,499.0
20.509999999999994,1,13990.0
22.850000000000005,2,21796.0
18.97,2,1888.0
64.12,1,3588.0
67.0,1,3762.0
74.8,1,499.0
0.0,1,529.0
34.47,1,249.0
0.0,3,18976.0
37.12,1,830.0
31.269999999999996,1,1099.0
0.0,1,789.0
47.13,1,1427.0
0.0,1,590.0
9.999999999999998,1,612.0
0.0,1,599.0
0.0,1,685.0
32.38999999999999,2,23800.0
68.35,1,899.0
49.69,1,2299.0
8.340000000000003,1,10990.0
45.699999999999996,3,2139.0
36.8,1,1700.0
9.130000000000004,1,199.0
0.0,2,2560.0
44.43,2,544.0
0.0,1,12900.0
40.36,1,4580.0
43.34,4,1807.0
0.0,1,6000.0
78.57000000000001,1,749.0
60.99,1,7411.0
62.3,1,950.0
60.9,1,12511.0
0.0,1,3680.0
48.45,1,299.0
0.0,1,890.0
40.169999999999995,3,1793.0
0.0,4,1920.0
19.230000000000004,1,525.0
39.580000000000005,1,290.0
0.7600000000000051,1,12980.0
16.220000000000002,5,2081.0
74.8,1,499.0
21.309999999999995,3,40320.0
5.949999999999999,1,39500.0
31.389999999999997,1,693.0
0.0,1,680.0
30.000000000000004,3,2310.0
38.93,1,549.0
9.999999999999998,1,972.0
0.0,1,1280.0
45.599999999999994,1,4080.0
9.999999999999998,3,1566.0
34.599999999999994,1,189.0
60.24,1,1980.0
46.3,3,1728.0
0.0,1,479.0
12.439999999999996,2,718.0
13.970000000000004,1,7390.0
5.130000000000001,1,3700.0
22.28,1,1099.0
30.279999999999994,9,25935.0
20.799999999999997,1,990.0
0.0,5,24270.0
2.100000000000002,2,15369.0
24.69,1,18000.0
25.5,1,8188.0
0.0,1,5999.0
40.03,1,899.0
17.200000000000003,1,2888.0
62.08,1,546.0
23.150000000000006,1,1099.0
0.0,1,490.0
34.58,1,719.0
0.0,1,899.0
35.150000000000006,1,738.0
15.300000000000002,1,15500.0
0.0,1,359.0
17.520000000000003,1,899.0
0.0,1,1080.0
70.05,2,1588.0
0.0,1,8888.0
31.85,1,1690.0
67.43,1,4000.0
59.17,1,980.0
49.08,1,2541.0
30.110000000000003,1,3250.0
72.5,1,2948.0
32.089999999999996,1,1691.0
0.0,2,3580.0
0.0,1,1759.0
42.800000000000004,1,755.0
40.04,1,599.0
57.489999999999995,1,2763.0
34.39,1,1299.0
8.46,1,1190.0
40.61,1,588.0
12.660000000000004,1,1380.0
0.13999999999999568,6,139950.0
15.039999999999997,1,339.0
0.0,1,1311.0
3.93,2,68980.0
51.31,1,1899.0
8.730000000000004,1,2090.0
20.46,14,13020.0
16.769999999999996,1,516.0
0.0,2,1320.0
8.279999999999998,1,1550.0
24.490000000000002,2,808.0
21.999999999999996,1,390.0
6.520000000000003,2,1720.0
54.410000000000004,2,864.0
67.62,2,1470.0
0.7600000000000051,3,18220.0
42.02,4,3826.0
33.06,1,2999.0
45.29,1,755.0
18.999999999999993,1,1620.0
1.3000000000000012,4,8960.0
16.64,4,6252.0
37.68,2,890.0
64.95,3,19760.0
0.0,1,842.0
38.39,1,5280.0
50.13000000000001,1,199.0
62.25000000000001,1,1880.0
0.0,1,699.0
20.709999999999994,1,2680.0
14.490000000000002,1,590.0
40.78000000000001,1,1445.0
0.0,1,119.0
0.0,1,2790.0
36.029999999999994,1,499.0
9.999999999999998,2,8998.0
20.809999999999995,1,2851.0
0.0,14,33363.0
32.230000000000004,1,5278.0
30.820000000000004,1,678.0
56.730000000000004,4,7678.0
22.230000000000004,1,1011.0
32.089999999999996,2,2628.0
0.0,1,545.0
65.8,2,7798.0
41.94,1,987.0
49.32,1,299.0
0.0,1,406.0
40.78000000000001,1,1445.0
0.0,2,21292.0
0.0,1,1378.0
0.0,2,4560.0
23.39,4,15198.0
0.0,2,3780.0
25.639999999999997,1,1160.0
39.99,2,4249.0
44.9,2,1398.0
20.330000000000005,1,23900.0
0.0,1,1999.0
27.780000000000005,1,780.0
59.4,2,1185.0
55.370000000000005,2,839.0
70.55,1,1589.0
50.03999999999999,2,1298.0
0.0,1,1280.0
0.0,1,620.0
28.12,3,2370.0
42.74,2,5085.0
43.910000000000004,2,1737.0
0.0,1,1190.0
23.119999999999997,1,369.0
0.0,1,1076.0
0.0,1,360.0
0.0,1,449.0
0.0,3,3198.0
14.649999999999997,1,1690.0
0.0,1,1580.0
0.0,1,279.0
14.3,3,4788.0
69.54,1,329.0
18.769999999999996,1,3168.0
16.720000000000002,1,4980.0
63.25000000000001,2,5398.0
0.0,1,359.0
51.74000000000001,1,999.0
15.169999999999995,1,1510.0
0.0,1,1280.0
0.0,1,1700.0
40.82,1,290.0
67.22,1,649.0
0.0,1,6599.0
9.999999999999998,1,1710.0
30.310000000000002,1,8990.0
37.629999999999995,3,2755.0
34.14,2,789.0
48.64000000000001,1,359.0
16.000000000000004,1,3150.0
0.0,1,1990.0
0.0,1,2790.0
30.03,4,2796.0
25.039999999999996,1,2099.0
0.5600000000000049,1,15900.0
0.0,1,1690.0
35.089999999999996,1,259.0
0.0,1,709.0
26.170000000000005,3,2037.0
60.03000000000001,1,299.0
25.590000000000003,1,1399.0
0.0,1,1195.0
26.69,1,1173.0
0.0,1,285.0
0.0,2,23960.0
18.210000000000004,1,449.0
64.29,1,175.0
76.72,1,2980.0
0.0,1,1111.0
3.3399999999999985,1,5788.0
13.91,2,1157.0
9.960000000000003,2,2097.0
52.5,1,57.0
65.07000000000001,1,3490.0
54.35,1,730.0
10.099999999999998,1,899.0
37.980000000000004,3,3119.0
0.0,1,1350.0
65.8,1,3899.0
55.22,5,3797.0
59.699999999999996,1,399.0
0.0,1,590.0
0.0,1,590.0
29.049999999999997,1,1050.0
20.130000000000003,2,36898.0
34.35,2,1510.0
4.2900000000000045,1,2010.0
20.099999999999994,1,159.0
20.199999999999996,1,790.0
0.0,1,1290.0
49.760000000000005,2,829.0
0.0,1,695.0
21.540000000000003,4,10860.0
41.669999999999995,1,980.0
35.46,3,41122.0
29.03,1,1100.0
24.570000000000004,1,264.0
68.49000000000001,2,2795.0
15.039999999999997,1,339.0
3.949999999999998,4,1460.0
19.14,1,338.0
52.06999999999999,1,8100.0
0.0,3,2985.0
12.019999999999998,1,439.0
0.0,1,2368.0
11.19,5,70600.0
28.369999999999994,1,2878.0
11.460000000000004,2,18736.0
58.9,1,3280.0
7.9999999999999964,1,920.0
0.0,1,4780.0
10.58,1,1690.0
15.880000000000006,3,1430.0
0.0,1,299.0
0.0,1,30000.0
11.38,1,4688.0
0.0,1,1780.0
68.58999999999999,2,4398.0
22.540000000000006,1,5500.0
0.0,1,399.0
63.79,2,2665.0
28.610000000000003,1,499.0
0.0,5,8550.0
0.0,1,1500.0
39.339999999999996,6,13175.0
19.399999999999995,2,95902.0
0.0,1,8900.0
28.95,1,1890.0
4.810000000000003,1,990.0
0.0,1,1090.0
0.0,1,299.0
0.0,2,13680.0
0.0,1,1279.0
70.38,1,474.0
28.380000000000006,4,5586.0
33.599999999999994,2,4249.0
41.269999999999996,2,992.0
25.81,1,1380.0
50.370000000000005,2,2422.0
0.0,1,2990.0
0.0,1,530.0
26.6,1,1380.0
26.839999999999996,1,1390.0
9.440000000000005,3,19081.0
32.32000000000001,2,1977.0
24.19,1,1880.0
17.290000000000006,3,1626.0
81.19000000000001,1,299.0
5.289999999999995,2,1789.0
0.0,1,390.0
0.0,4,1977.0
0.5600000000000049,1,15900.0
0.0,1,545.0
17.43,1,9000.0
5.710000000000004,2,1980.0
68.77,1,499.0
0.0,1,390.0
18.979999999999997,2,2791.0
77.17,1,799.0
30.389999999999993,1,13435.0
46.29,2,1498.0
72.77,1,678.0
61.67,1,22999.0
19.999999999999996,2,1560.0
39.080000000000005,1,1980.0
35.9,3,1718.0
40.269999999999996,1,890.0
27.059999999999995,4,1078.0
29.200000000000003,2,1426.0
35.83,1,77.0
16.690000000000005,1,499.0
43.08,2,23899.0
11.119999999999997,1,799.0
8.440000000000003,5,70960.0
60.28,1,429.0
4.749999999999998,5,4014.0
2.0000000000000018,1,6125.0
37.339999999999996,1,250.0
0.0,5,4770.0
32.15,2,29101.0
33.440000000000005,1,199.0
37.36000000000001,2,1685.0
53.239999999999995,3,4480.0
66.6,4,2869.0
16.600000000000005,2,2009.0
49.5,1,1111.0
0.0,2,840.0
0.0,1,1020.0
54.28999999999999,1,160.0
0.0,1,6599.0
50.34,10,242953.0
16.269999999999996,1,988.0
43.07,3,3148.0
0.0,2,680.0
40.22,1,2200.0
8.899999999999997,2,512.0
63.67,1,4360.0
29.04,2,1398.0
5.9200000000000035,1,1590.0
57.65,1,631.0
6.879999999999997,1,2980.0
0.0,1,14900.0
21.499999999999996,1,588.0
14.049999999999995,2,691.0
19.999999999999996,1,2000.0
31.000000000000007,1,1449.0
12.519999999999998,1,6988.0
0.0,4,26396.0
0.0,1,1450.0
14.229999999999999,2,1989.0
58.43000000000001,1,249.0
15.959999999999997,1,1580.0
50.059999999999995,1,399.0
90.02,1,499.0
49.160000000000004,1,517.0
68.88000000000001,1,1490.0
75.8,1,2793.0
61.85000000000001,2,343.0
37.17,1,999.0
21.88,1,1000.0
0.0,1,68000.0
30.64,1,498.0
24.450000000000006,1,8990.0
38.61,1,159.0
63.53,1,729.0
19.999999999999996,1,1592.0
68.67,1,990.0
31.15,2,1260.0
0.0,1,798.0
35.47,3,888.0
39.51,1,3980.0
41.459999999999994,1,3980.0
27.810000000000002,1,649.0
56.519999999999996,1,587.0
0.0,1,2208.0
56.60000000000001,1,1111.0
27.270000000000007,1,800.0
2.1499999999999964,1,2690.0
17.32,2,5680.0
38.74999999999999,1,980.0
0.0,1,11111.0
0.0,1,574.0
0.0,1,1980.0
53.66,1,2280.0
35.07,1,935.0
42.92,1,399.0
0.0,1,1730.0
33.06,1,2999.0
59.440000000000005,1,4380.0
0.0,1,1500.0
45.26,6,3525.0
65.27000000000001,1,590.0
23.49,2,1420.0
50.05,1,499.0
7.4100000000000055,2,1463.0
15.629999999999999,1,5399.0
35.089999999999996,3,1110.0
50.0,2,790.0
37.050000000000004,3,35787.0
0.0,1,2680.0
23.329999999999995,1,690.0
57.220000000000006,1,4081.0
7.979999999999999,1,2190.0
21.18,1,945.0
49.44,3,6780.0
44.26,2,1427.0
30.779999999999998,2,5398.0
35.050000000000004,1,1299.0
38.61,1,3180.0
0.33999999999999586,2,14949.0
34.940000000000005,1,1750.0
21.78,1,837.0
72.27,1,549.0
42.39000000000001,3,1381.0
57.519999999999996,3,3737.0
0.0,1,2023.0
48.1,1,259.0
26.200000000000003,1,16900.0
28.800000000000004,2,10322.0
64.38999999999999,1,990.0
65.89,1,2640.0
25.31,1,2980.0
68.12,1,899.0
51.64,1,7680.0
20.409999999999997,1,39000.0
0.0,11,18520.0
49.6,1,499.0
0.0,1,690.0
0.0,1,8999.0
3.8699999999999957,4,7460.0
21.809999999999995,1,699.0
14.31,1,1198.0
14.939999999999998,1,2790.0
20.040000000000003,1,399.0
10.599999999999998,2,2529.0
41.879999999999995,1,988.0
30.589999999999996,1,11800.0
24.18,5,1254.0
38.4,1,499.0
46.5,2,1176.0
44.46,1,1999.0
74.09,1,1000.0
31.720000000000002,1,4090.0
9.770000000000001,2,2770.0
62.64000000000001,3,18647.0
25.0,1,180.0
0.0,1,500.0
65.08,1,279.0
0.0,2,3580.0
26.270000000000003,1,1740.0
19.999999999999996,1,880.0
0.0,1,1680.0
5.710000000000004,1,990.0
25.060000000000006,1,299.0
0.0,3,19797.0
64.86000000000001,1,1040.0
0.0,2,2424.0
35.61,1,264.0
0.0,5,6180.0
50.0,1,429.0
54.17000000000001,1,999.0
0.0,4,30396.0
9.999999999999998,1,1215.0
25.160000000000004,1,1190.0
44.46,1,2999.0
52.44,1,799.0
7.5600000000000005,1,4890.0
0.0,1,3499.0
27.980000000000004,6,4278.0
0.0,1,1150.0
38.06,1,1790.0
20.220000000000006,5,3686.0
29.769999999999996,1,899.0
60.18,1,1099.0
18.100000000000005,2,1376.0
24.770000000000003,4,4183.0
46.86,1,999.0
0.0,1,2149.0
52.0,3,360.0
26.32,1,15399.0
21.450000000000003,1,7690.0
49.96000000000001,1,4999.0
13.849999999999996,1,4480.0
57.800000000000004,2,996.0
15.290000000000003,1,576.0
62.0,1,475.0
0.0,1,3990.0
16.810000000000002,1,1980.0
54.66,1,399.0
22.450000000000003,2,760.0
0.0,2,49800.0
37.6,3,1359.0
20.809999999999995,2,8370.0
9.999999999999998,1,765.0
67.73,1,639.0
0.0,1,8888.0
58.86,1,699.0
31.58,1,2600.0
21.930000000000007,2,3560.0
9.999999999999998,2,6444.0
33.599999999999994,4,3952.0
7.589999999999996,3,1705.0
15.169999999999995,1,1510.0
1.4000000000000012,1,13311.0
30.310000000000002,1,8990.0
30.04,3,1819.0
0.0,2,1920.0
0.0,1,1799.0
24.050000000000004,1,1200.0
42.34,1,738.0
20.040000000000003,1,7988.0
53.839999999999996,1,3688.0
44.68,1,608.0
64.12,1,3588.0
38.629999999999995,1,429.0
0.0,1,750.0
30.930000000000003,6,25299.0
3.5800000000000054,1,26900.0
30.92,5,4414.0
28.569999999999997,1,2500.0
77.17,1,799.0
27.11,1,656.0
34.12,2,1778.0
47.599999999999994,1,13990.0
33.39,1,399.0
0.0,1,970.0
22.340000000000003,2,1700.0
0.0,1,13198.0
66.67,1,1880.0
25.639999999999997,1,580.0
22.430000000000007,1,543.0
0.0,1,1296.0
64.64,1,594.0
20.199999999999996,1,4740.0
0.0,1,2880.0
33.39,1,399.0
53.14,2,2952.0
47.06,1,450.0
23.68,2,609.0
20.199999999999996,1,869.0
3.6499999999999977,2,5280.0
52.17,3,2970.0
0.0,1,639.0
36.040000000000006,1,568.0
51.24999999999999,1,390.0
0.0,1,1080.0
0.0,1,2200.0
62.27,1,1090.0
32.699999999999996,1,599.0
10.08,1,2320.0
39.519999999999996,1,30000.0
33.330000000000005,1,320.0
10.029999999999994,1,359.0
71.19,2,518.0
62.559999999999995,3,1497.0
9.119999999999994,1,4980.0
19.27,2,1219.0
52.67999999999999,2,22479.0
44.17,4,2785.0
25.860000000000007,3,6526.0
41.32,4,3564.0
33.589999999999996,1,259.0
33.18,1,5980.0
52.300000000000004,2,4760.0
70.30000000000001,1,499.0
0.0,1,4197.0
30.759999999999998,2,788.0
29.86,1,350.0
29.400000000000006,2,437.0
38.11,2,4419.0
0.0,1,4200.0
54.49999999999999,1,1811.0
70.37,1,699.0
17.34,4,5158.0
49.550000000000004,1,504.0
48.33,1,1390.0
44.63,1,598.0
34.08,3,646.0
71.19,1,259.0
32.92,1,1999.0
46.77,1,173.0
20.199999999999996,1,1580.0
37.55,1,4990.0
0.0,1,8999.0
-6.279999999999997,1,4888.0
44.489999999999995,1,277.0
0.0,1,1290.0
27.890000000000004,1,2379.0
0.0,2,2198.0
0.0,1,263.0
79.38000000000001,2,3299.0
14.970000000000006,1,1352.0
45.65,1,1598.0
5.559999999999999,1,1699.0
25.119999999999997,1,1198.0
92.5,2,24.0
69.67999999999999,1,570.0
47.599999999999994,2,3106.0
40.22,15,4995.0
40.02,1,1199.0
52.580000000000005,1,1749.0
0.0,1,299.0
43.57,1,259.0
28.92,1,639.0
40.910000000000004,1,1359.0
79.53,1,999.0
3.7699999999999956,4,1020.0
0.0,1,1080.0
0.0,1,1200.0
23.740000000000006,1,12888.0
33.67,1,995.0
40.11,1,527.0
0.0,1,8888.0
61.79,2,3760.0
0.0,2,1440.0
55.33,2,1510.0
0.0,1,1692.0
55.82,2,1104.0
60.199999999999996,3,17750.0
30.289999999999996,3,2175.0
84.97,1,2990.0
2.42,6,41463.0
22.819999999999997,3,2547.0
39.800000000000004,1,590.0
29.51,2,23530.0
0.0,2,1650.0
7.1200000000000045,6,678.0
50.06999999999999,1,349.0
37.0,1,2898.0
22.729999999999993,2,1360.0
-21.029999999999994,2,16298.0
0.0,1,6599.0
0.0,1,363.0
19.999999999999996,1,680.0
46.36,1,1180.0
47.12,1,899.0
48.85,1,399.0
24.429999999999996,2,3739.0
34.79,2,3808.0
16.959999999999997,3,6369.0
63.75999999999999,2,2160.0
0.0,1,465.0
31.000000000000007,2,1656.0
35.28,1,699.0
28.73,4,19952.0
0.0,1,832.0
37.23,1,2880.0
41.42,1,990.0
35.51,2,1998.0
56.010000000000005,2,2780.0
66.56,3,300.0
0.0,1,499.0
15.32,1,846.0
41.400000000000006,2,9780.0
50.67999999999999,1,1080.0
0.0,1,288.0
0.0,1,350.0
55.33,1,670.0
18.630000000000003,1,6990.0
31.189999999999994,1,3750.0
33.440000000000005,1,599.0
70.93,1,1099.0
24.79,7,8290.0
2.939999999999998,3,11616.0
73.71,1,1998.0
23.760000000000005,1,6480.0
45.82000000000001,2,2996.0
0.0,1,1790.0
5.710000000000004,4,1518.0
9.999999999999998,1,1215.0
9.999999999999998,1,450.0
36.82,1,11360.0
20.409999999999997,1,780.0
9.619999999999996,1,940.0
68.17999999999999,1,315.0
66.67,1,19999.0
45.709999999999994,3,3382.0
34.040000000000006,1,1649.0
0.0,1,7599.0
0.0,3,2250.0
33.699999999999996,4,9520.0
4.169999999999996,1,690.0
44.54,1,660.0
0.07000000000000339,1,1449.0
39.35999999999999,2,3389.0
9.17,1,990.0
0.0,2,25960.0
29.069999999999997,1,12051.0
14.939999999999998,2,5580.0
27.359999999999996,1,799.0
61.59,1,499.0
40.6,1,1182.0
25.0,1,360.0
73.57000000000001,1,449.0
47.56,1,1830.0
0.0,4,63483.0
0.0,1,1800.0
60.02000000000001,2,998.0
27.680000000000003,2,3298.0
64.75,2,2665.0
56.769999999999996,1,6912.0
0.0,1,6595.0
44.230000000000004,1,290.0
35.089999999999996,1,259.0
24.490000000000002,2,598.0
69.67999999999999,1,570.0
0.0,1,4290.0
33.02,1,2880.0
2.539999999999998,1,1380.0
71.71000000000001,1,990.0
16.13,2,1040.0
27.800000000000004,2,779.0
51.86999999999999,1,1299.0
75.44,1,388.0
21.740000000000002,1,1080.0
28.33,1,3288.0
20.08,1,1990.0
13.329999999999998,1,520.0
19.999999999999996,1,704.0
56.28999999999999,1,699.0
11.250000000000004,2,2130.0
48.25000000000001,1,3100.0
34.25,1,1499.0
48.529999999999994,1,350.0
20.020000000000003,1,799.0
37.55,1,499.0
31.45,1,10900.0
16.810000000000002,1,990.0
0.0,1,2000.0
0.0,1,5980.0
36.8,1,1700.0
0.0,1,12560.0
64.49000000000001,2,980.0
88.0,2,24.0
55.309999999999995,1,799.0
46.519999999999996,1,369.0
0.0,1,329.0
64.69,2,3215.0
0.0,1,1628.0
30.489999999999995,6,2898.0
30.300000000000004,2,11499.0
37.57,1,2684.0
21.299999999999997,1,8500.0
44.230000000000004,2,1589.0
46.84,1,1329.0
53.47,2,898.0
25.060000000000006,1,5980.0
71.0,1,319.0
27.63,1,2750.0
67.05,1,580.0
25.060000000000006,1,299.0
19.77,2,4870.0
20.920000000000005,1,13990.0
33.230000000000004,2,1983.0
36.23,1,880.0
31.210000000000004,1,399.0
60.19,2,1680.0
44.269999999999996,2,992.0
34.0,1,1980.0
19.66,1,1099.0
0.0,1,438.0
0.0,1,1150.0
26.759999999999994,1,4980.0
12.660000000000004,1,690.0
0.0,1,3690.0
19.999999999999996,1,2000.0
55.15,1,2682.0
72.2,4,14676.0
24.39,3,2672.0
48.150000000000006,1,699.0
0.0,1,15000.0
14.610000000000001,1,2560.0
0.0,2,2540.0
3.3599999999999963,1,2880.0
17.54,1,3290.0
12.529999999999998,1,3490.0
0.0,1,1980.0
14.370000000000005,1,2980.0
0.0,1,495.0
61.349999999999994,1,630.0
35.24,3,7828.0
0.0,1,890.0
18.769999999999996,1,6490.0
50.17,2,598.0
55.559999999999995,1,755.0
70.44,1,999.0
3.2499999999999973,2,1190.0
43.400000000000006,3,1720.0
14.329999999999998,2,598.0
41.18000000000001,1,39999.0
48.47,1,1180.0
25.060000000000006,1,299.0
51.23,2,3892.0
0.0,1,1900.0
26.780000000000005,3,20120.0
0.0,1,54100.0
56.49999999999999,1,1949.0
52.269999999999996,1,611.0
46.10999999999999,1,700.0
19.999999999999996,1,3999.0
38.79,1,1212.0
50.46999999999999,12,28804.0
75.02,1,3198.0
1.6199999999999992,2,6670.0
61.59,1,499.0
0.0,1,190.0
29.630000000000003,1,950.0
4.669999999999996,1,429.0
19.020000000000003,1,2980.0
16.669999999999995,1,3000.0
0.0,2,852.0
37.62,1,499.0
0.0,1,499.0
20.86,1,459.0
0.0,1,4995.0
47.47,1,499.0
50.1,1,249.0
64.46000000000001,1,5544.0
49.75000000000001,1,995.0
19.36,7,25554.0
5.2100000000000035,2,2748.0
33.75,1,795.0
45.26,1,208.0
0.0,1,179.0
55.230000000000004,1,13340.0
31.289999999999996,1,549.0
44.489999999999995,4,4057.0
9.999999999999998,1,972.0
31.999999999999996,1,680.0
52.150000000000006,2,3631.0
50.1,1,249.0
42.86,1,3999.0
11.140000000000006,1,710.0
64.13,1,358.0
28.449999999999996,1,415.0
42.279999999999994,1,2654.0
55.82,1,839.0
56.44,1,1699.0
0.0,1,1590.0
45.63,2,5540.0
0.0,1,999.0
41.839999999999996,1,499.0
9.740000000000004,5,3316.0
59.8,1,5990.0
48.89,1,299.0
79.3,2,2020.0
29.790000000000006,1,1650.0
25.41,1,1999.0
22.189999999999998,1,2160.0
31.45,1,10900.0
90.02,1,499.0
17.54,1,1880.0
0.0,1,1872.0
33.440000000000005,1,199.0
56.10999999999999,1,790.0
10.229999999999995,1,1975.0
0.0,2,1520.0
9.999999999999998,1,2502.0
14.729999999999999,1,579.0
55.559999999999995,1,880.0
0.0,1,790.0
36.82,1,5680.0
0.0,1,398.0
45.06,1,467.0
34.830000000000005,1,580.0
48.129999999999995,1,388.0
0.0,2,3480.0
0.0,2,96800.0
70.37,1,1398.0
15.310000000000002,4,26550.0
0.0,1,352.0
5.35,2,17689.0
47.34,1,832.0
26.619999999999997,2,2200.0
0.0,1,480.0
63.84000000000001,1,358.0
19.289999999999996,1,799.0
62.25000000000001,2,3760.0
44.88999999999999,1,518.0
31.58,1,650.0
69.75,1,599.0
10.029999999999994,1,2690.0
54.74,1,1480.0
27.759999999999994,2,549.0
24.91,11,90273.0
42.900000000000006,1,1199.0
8.089999999999996,3,1250.0
0.0,1,1248.0
23.67,1,1290.0
48.57,2,2155.0
0.0,1,510.0
0.0,3,2397.0
50.42,3,6436.0
22.540000000000006,2,890.0
55.78000000000001,4,3856.0
6.659999999999999,3,1892.0
56.60000000000001,1,690.0
36.309999999999995,3,791.0
67.69000000000001,1,168.0
43.61000000000001,2,450.0
0.0,3,17040.0
20.25,1,1260.0
21.809999999999995,2,1298.0
0.0,1,1690.0
37.55,1,499.0
7.140000000000002,1,46800.0
19.999999999999996,2,1440.0
31.999999999999996,5,3468.0
53.33,1,1400.0
0.0,1,1790.0
48.29,2,1494.0
35.419999999999995,1,1936.0
67.30000000000001,1,588.0
15.469999999999995,2,2164.0
0.0,2,5824.0
41.97,1,11600.0
40.78000000000001,1,1445.0
0.0,1,468.0
37.0,2,93240.0
